user_id,subscription_id,active_days,courses_seen,materials_seen,favorite_category
8093,15944896-2360-4cf3-80ac-e6e7abfcd83c,4,1,7,English
8121,66815827-7b54-4c17-9bb0-08a963b4b256,9,2,13,English
,e3510c95-8e2d-439d-ad3e-664de6cdf668,15,3,29,Marketing
8184,c52f1561-79da-46a8-8603-784bae1c529f,6,1,4,Computer Science
,d0446c53-4c8e-49ba-8933-2c3ff2a77ae4,11,2,28,English
8538,52e0f3f2-9982-4cd9-a1eb-6f56b6970a24,4,1,17,Marketing
,df543b26-fae4-46c6-bfe2-25e1775c2eef,5,1,10,English
,ffbc9509-0200-439b-bca8-b76a490db421,5,1,6,English
,81f954e1-e122-441a-b9ed-c2f96711be5a,7,1,16,Marketing
8968,2f49f8b5-2f60-435c-9c5d-468f827a1da3,10,2,17,Marketing
,e86ff266-bc65-4b0b-9f30-6b21495f5b0b,7,1,6,Computer Science
9007,b1ae9835-0062-42d5-9db2-539ed6e444c7,9,2,17,English
9061,1ae4ee66-3b52-4180-9a49-799f9f87ad12,7,1,10,English
9088,23c31748-4cff-4087-b1c7-44b26a36194a,20,4,42,Marketing
9117,da6e9eb5-ef9a-426b-81ef-8278b29600b8,4,1,11,English
9286,bec365b6-83ad-4374-b9bf-3ccea8f2aff8,8,2,25,Marketing
,fcc980c4-861b-4412-bc79-30dee1e3c7c2,10,2,15,Marketing
9384,4eee3514-244c-43dc-bbef-40b920e3980d,5,1,11,Marketing
9392,3de553b5-8dc6-4a7b-acc0-585958d1106b,11,2,16,Marketing
9425,6affc6f2-91f5-4ce2-a552-aa97cf44517c,6,1,11,English
9427,61602586-b75a-44dd-9c6c-2fcb529a40ec,5,1,10,English
9616,b5e79223-7d28-4e04-a6cf-1d88e5c15cf5,2,0,1,Computer Science
9666,39b6d689-e5ca-488d-8dbb-a932c0f25225,9,2,23,Marketing
,b9f790f3-d80a-47e3-9b9a-f7bac011ee02,11,2,17,Marketing
9949,948bbb57-50d1-4dcb-bad2-f0eeb2f92fcb,6,1,11,Computer Science
9954,2c64ea66-6cf7-402a-9eb5-00a7c948620d,7,1,8,Computer Science
9962,87e2abb8-ad5f-4ca3-b0a0-cd9afdae753c,4,1,3,Marketing
197,ed031e5e-7fe7-4155-b368-dcb5c79a0d79,5,1,4,Marketing
368,6caf7966-4687-4c2e-b98b-6990ddf4cba3,2,0,1,Computer Science
,a6f88905-dc1d-4702-af43-9052ac772157,7,1,18,Computer Science
643,4455c876-2bac-4d3d-8e4c-c944129eb166,5,1,4,Marketing
,19b66da4-f9a9-41e4-9c59-04af18dbb4e0,9,2,26,Computer Science
704,e0042a95-3082-47fb-bc0b-e9475a3c8eb2,5,1,15,Computer Science
922,9bcd2784-59f6-4031-b96d-dcebe3a4e232,8,2,27,English
993,e4332f73-5a78-4e08-9c15-d439ee9184fe,5,1,7,Computer Science
1364,077dfb99-d807-40ee-b5c2-3dab8f357957,10,2,28,English
1457,e4f68418-b989-4304-acae-c0ee201ce291,10,2,25,English
1494,f5113251-6399-4a0a-b848-4eeb47a6d8ad,11,2,22,English
,7f1d451e-5f70-4bcc-a1b2-252d70ce9ce8,3,1,13,Marketing
1859,c9cb9ae1-d9e1-45a6-93ca-e11b9d109540,2,0,1,Marketing
1863,a605e644-8061-42b8-b74b-543296cf11d4,4,1,2,Marketing
,754e2569-2581-43e9-b206-69efc3e3ddb4,5,1,15,Computer Science
1996,f0164532-8b0f-4f1e-9d73-13bc3da4c7bb,12,2,27,English
2032,caa9682e-7ffa-43ec-889d-532c682f8d6f,4,1,18,Marketing
,18d73af6-5747-4374-a011-85435e8ab79e,3,1,2,Marketing
2164,7256b1b6-a624-4d79-a7b3-809d79625912,11,2,24,Marketing
2254,0a938112-179c-4cf3-a1aa-96f477d9b429,7,1,14,English
,133c6887-9e8b-47fb-b10a-66f35929b2c1,8,2,27,Computer Science
,589deb1e-06fe-4582-8f7b-e84f529a9560,4,1,3,Marketing
,40b50369-89e7-4dc1-9b2e-35d05812b326,11,2,14,Computer Science
2598,5447aa39-3f37-42da-8cf6-ab1026c5a2fa,22,4,46,Marketing
2656,e492847a-d5f3-4a39-a954-5254635fe95b,6,1,10,Computer Science
2710,92e5e86f-5f83-4207-a494-38ce3833b043,5,1,16,English
,2a1877da-b035-4690-bc21-a8b99cc4e0b7,6,1,10,Computer Science
,19496f34-bbec-4935-8ca4-114658f86adb,9,2,14,Computer Science
3132,ad44d621-f09f-480d-a566-cb55ea6d2a69,2,0,1,Marketing
3265,94c7c8ca-54d8-471c-8b34-7f5611a9231d,14,3,29,English
3344,6659c692-6d77-46c7-af5c-afa7339bcb5f,6,1,8,Marketing
3386,efe8091e-90eb-48ff-98ec-2de3986dff69,5,1,5,English
3483,0c3d424c-ff55-4937-a7e6-1d0447e25b5f,8,2,28,Computer Science
,71a7748a-6f7a-4d1f-89ff-f4be84c74d73,7,1,4,English
3724,e13832ac-9740-4c29-8899-ce04704ebe7d,4,1,16,Marketing
,b08b63cf-832e-4f80-ad85-ba8d45e442fb,13,3,33,English
,61e85cfe-41ed-4600-8414-c5cc68800881,12,2,21,Marketing
,856a0445-73ac-46d7-ac33-4e4d8ed508ff,6,1,14,Marketing
3913,23e48e52-da83-45d5-85d5-dceb588659ed,17,3,34,Computer Science
4191,2ffca503-bdca-4232-8b59-fd8b956e4274,9,2,12,Computer Science
4359,b4f067a2-d2a5-45f9-95c6-f0e94612c623,12,2,14,English
,bfd740c9-8833-4e69-93fc-812516fc505e,9,2,24,English
,9e0fd1ce-3c53-4f61-96b6-67b20d3634a8,10,2,21,Computer Science
4649,74f4d9ca-2685-4987-81b7-b71c307d8d70,19,4,41,English
,b3a8a4d2-81fa-43e0-97ab-829c705b2e78,8,2,17,Computer Science
,0df70e48-078b-41a6-b280-c30506d9d39d,4,1,15,Computer Science
,89ac5b41-58c1-4a91-8a87-874db68d5708,8,2,26,Marketing
5201,1edcf283-9ce0-4879-9d21-b968aeaae9f5,7,1,8,English
5343,cd91aae4-0d8c-44ff-98f7-08a70ff86531,8,2,15,Computer Science
,8e954c76-765f-4522-912d-7432f1513a35,10,2,22,Computer Science
5464,fb74fde5-0c82-47c5-a1d3-985470d82954,8,2,14,Computer Science
5855,6aa86a12-27c5-444a-a674-8d2d2e4fa583,2,0,1,Marketing
5868,4e5c6aa4-e408-4faf-8446-b0f9f78813c3,14,3,32,Marketing
,0abd002c-6550-4855-bc20-0a664be97327,10,2,15,Marketing
6233,257313bf-c819-40e9-a380-892b4d8d5347,4,1,9,Marketing
6283,34323b28-eede-48cb-81f0-9d5cbbb74726,9,2,14,English
,9af4828c-caea-4407-b24a-3154d337df3d,5,1,3,Marketing
,4b9ec6bc-b0a9-4cf0-9490-49efd4c0eb74,15,3,25,English
6597,7836171c-de3c-4acb-82d8-5285c1abab0a,9,2,24,English
6655,6b73b1e3-9699-46d6-8b23-dc3c6b18b06f,4,1,13,English
6676,4fbc427d-7234-4b5d-b6fb-fb5c5898cbab,11,2,18,Marketing
6696,0b1e7847-c0a3-4e8b-bbe8-1787c207e715,11,2,27,Computer Science
6766,07361e9c-532a-4864-8438-dddb4ba1ec4d,4,1,17,Computer Science
6845,cc272c46-f014-4f9a-a5b4-8ef1f18d6802,5,1,7,Computer Science
6975,4332ad86-4bb0-449c-8d26-3be274c6a9cd,5,1,13,Marketing
6981,740468be-fd3b-4e6d-880d-a6c2e62d8bd6,15,3,26,English
7000,cdec30d7-595f-4062-8a79-ee174dbe3af1,12,2,20,English
7090,eef10381-585d-4207-8db0-fac919484896,7,1,8,Computer Science
7447,01979897-0153-4ab7-83cf-c7beb9480849,9,2,18,Marketing
7604,5a717a8e-8543-48c9-86ec-623b55106d53,14,3,25,English
7857,91a19a62-e74f-49fb-a126-ee6719bc2e5e,7,1,16,Computer Science
7970,18aa332e-86a2-4e5d-a6a1-77358170e349,2,0,1,English
,468946a8-e3df-453c-b623-3235e781b37c,7,1,8,Marketing
,d4c320f6-26c8-4e4b-bdfc-1fed7e5f9c95,4,1,6,Computer Science
8074,e6f97afe-6556-4b3c-ad68-78dc67fa1af3,8,2,22,Computer Science
8093,ae237cc5-5b98-4dda-b2e4-8037cadc1116,2,0,1,Marketing
8121,511fed12-c4ad-4212-9e49-6ef58054d24e,2,0,1,Computer Science
8184,81139a79-fb02-4ff0-b944-efb14eaeaaa5,11,2,27,Computer Science
8538,e91a07b4-dc04-4046-ae45-72b91c7ce44d,12,2,15,Computer Science
,0581286a-4331-4159-ad80-3c2150efd75e,13,3,27,Computer Science
8968,03ae316f-ed01-4d56-ab29-0fd4b7aa6e1c,6,1,6,Computer Science
9286,4bd1c3d4-f009-4e60-a94b-6f02df363f08,9,2,24,English
,0243fb3a-70cb-47ef-bace-70832e1ad55c,9,2,20,Computer Science
9384,39a127bb-6fe4-4df3-8760-0239578c2c67,9,2,23,Computer Science
9392,eb8fe4ff-e364-44f9-8024-b105a43c38b4,15,3,30,Computer Science
9425,1d605733-7785-49e9-909b-d438c640bf6f,12,2,21,English
9427,f1d48ea6-98ba-4b00-8e71-c93b27c4f41b,10,2,17,English
,f87f6b3f-876a-49d4-8f26-2f7d2acb5b7b,3,1,5,Computer Science
9949,2687a41a-e1f8-4932-8ab4-aa0f722a1f69,6,1,7,Computer Science
3362,1d0cd605-e13c-4c0c-80d8-c4814eb14973,5,1,4,English
1082,388b72e7-7018-4379-8fba-c02eedd672ff,5,1,8,Computer Science
845,70d91589-4c85-40a1-96d9-e0bf54f82813,9,2,12,Marketing
331,303021d1-fa4a-4ca6-9e81-7319f21be56f,10,2,13,English
2568,eeb591e1-0d63-41b2-80f8-6c7cef5092f1,10,2,19,English
2966,df309384-4d3e-425e-ab1a-28e9769c0340,7,1,17,Marketing
7196,9323c12a-3c51-4b3d-80f2-f5e1818cc9c2,9,2,19,English
9165,89d9ba46-be70-42a6-bd20-e130d51f0ff8,11,2,23,Computer Science
1336,8341606c-035a-4f8c-aad4-dd926e481485,5,1,6,Marketing
3825,0031fcde-e09a-4128-8531-f46faa594a85,11,2,26,Computer Science
1454,49427096-5389-4d2e-920a-b79060226dea,6,1,8,Computer Science
922,f81cbc93-ea31-417d-a244-8f2cf9b71692,4,1,6,English
3964,3ca586d3-213c-405b-85ef-931750a1580c,5,1,15,English
151,9202f63e-5650-49a1-9568-65055fc50051,7,1,3,Computer Science
4861,a2e020f6-d6ae-4b6a-8e4e-3714cd709e6d,8,2,27,English
6136,c3bf7ceb-7423-434d-b904-2f88aa2287ec,5,1,6,Marketing
4039,9340fedc-4b56-49e4-8440-4d5c5a5b2c11,6,1,6,Marketing
9760,a386d423-b376-40a2-88bc-6ea6a5053f61,6,1,16,Marketing
2785,cbc4ce8a-bdbf-4877-bfed-3db042a6f7b9,3,1,14,Marketing
1500,457bbb54-892a-4113-9562-e42b6f1576b7,6,1,10,Marketing
741,bd12eed2-76eb-4973-956f-df58a3be6215,16,3,32,English
3545,6bc25acb-fccb-467d-b6da-c19abd3c29fb,9,2,16,English
5631,2209ebc3-9ca5-4f6d-b476-15c2d5a7be33,4,1,12,Marketing
1580,2ffce379-5d8f-45fc-b864-efaf2c668f1d,10,2,12,Marketing
,736d5aa1-8558-404e-835a-3215e687bfc9,10,2,22,English
859,0f2c764a-043c-42b9-842b-0ea0dc8b2574,18,4,46,Computer Science
2117,ef7b2807-1a8e-4abf-9275-b0d21c987068,8,2,12,English
991,9644aca7-9e3f-485e-b71f-084c04ad6ad2,9,2,17,Marketing
6760,2726b193-741b-47b9-a953-0fed45bc9829,5,1,15,Computer Science
,6ce2f674-202a-4297-812a-3cebb981ce70,4,1,12,English
253,848fc94d-5b3f-4482-ac4e-96c279e2b9a0,9,2,22,English
9174,3a8888d0-b73b-42d4-8224-629e7b6c0719,9,2,21,Computer Science
808,a6a0a911-9318-4578-9177-9e410f7a9722,7,1,18,English
295,866fec36-81ff-4fa6-8d77-ac62ed414c14,8,2,21,English
8972,d64505d8-6e8f-4e37-9bf3-2b61425baf4e,10,2,22,Marketing
8023,36390cd3-5cdc-4078-a934-3210c3b4433c,10,2,19,Computer Science
7180,62ae6af8-0575-4277-b6a3-a8d8b35a0192,6,1,10,Computer Science
337,88801ef9-1ad3-443a-a562-6013e6a0d4d1,10,2,27,English
2822,31b6bbd2-b253-4744-be0a-032c8ef6166e,7,1,6,Marketing
1157,5ba7881d-0408-4563-8b2a-c5be9c8491b5,3,1,7,Computer Science
8699,7cd4403b-4930-4e66-9654-1690d49b4f6e,6,1,5,Marketing
1071,2e3f6f61-f47a-4c4f-937c-f649dbc68782,5,1,9,Computer Science
3925,dc242289-1c78-4e49-9c59-1dad9772eb18,5,1,15,Marketing
9331,cc63a069-87ef-4e70-8d91-92a4156b992c,6,1,9,Marketing
1915,51341963-9571-45cc-a3d9-b8fa043bc181,7,1,13,English
2240,c878f67d-5f98-4324-b846-b673d929ad20,11,2,26,Marketing
4494,311046cf-069a-402e-8c9c-94b80af07684,6,1,17,English
5962,7890f0f6-f664-492e-8624-c4e2e4b863df,9,2,17,Marketing
804,89a44285-09c5-4ab0-9691-efd5bcfcf7d9,10,2,20,Marketing
9531,c3692eba-362b-4848-af61-44b72c566643,7,1,17,English
3932,eb4d68b9-5697-459e-a041-c0fc3ab829de,6,1,6,Computer Science
8968,85f0bfa4-8e5b-415a-89ae-7a06f8b62e3a,5,1,12,Computer Science
2582,ed3c5f8b-ff2f-4156-8601-276f5c86b8fd,4,1,11,Marketing
6696,235c119b-96c6-4b82-afaa-c2f45f268024,21,4,44,Marketing
6592,a13bdd1d-de5b-46f2-86bb-f167b72ae036,9,2,24,Marketing
6368,537d65dc-d245-4f4c-b18b-2842a15efa30,8,2,25,English
6096,b45d5ffb-4cf2-46b7-97c9-13cd28c47792,3,1,7,Marketing
9424,64d9d6b8-3f29-4331-9798-6cfcd25dcdeb,11,2,14,Marketing
,d1518ae9-cdcc-483e-9393-548f2202bcea,13,3,29,Computer Science
9193,013de27c-3e52-47b9-b0e4-b68d8ae60256,6,1,11,English
,751d2a40-fbfd-47f4-99d5-aac92dbaf412,11,2,25,Marketing
,97aece54-559a-4e38-9a81-6c3cf5e24971,11,2,14,Marketing
7577,b429df7c-8e5e-42e7-8639-da6b199cb915,5,1,8,English
9095,56126541-f893-44b1-a037-7fd76931ebef,13,3,35,Computer Science
1457,2fbfcb09-48c4-431f-ad20-35baedf7af51,10,2,12,English
8331,513fb8ac-288f-4955-a1e7-c1a645df4ff2,5,1,12,Computer Science
5138,b1d7bc11-0a55-4759-85bf-97b62921a444,6,1,3,English
9171,0cd96710-15e0-4d5a-b0f7-e44fc0fbf06e,4,1,10,Computer Science
9759,b3da49aa-c462-4a6b-9c58-b5fb01e4c37f,5,1,11,Computer Science
1230,5dcfd485-ef1c-4382-8802-10f092fe15d4,5,1,17,Computer Science
7785,144a0feb-edd4-4325-a24f-9055b817871b,5,1,17,English
757,9620186a-38e9-4481-a00e-f1e1a09bceec,7,1,17,Marketing
6089,94ea53b4-1230-4df0-b71a-caca8eb3f12c,12,2,23,English
858,863d194c-e0b1-45e1-8642-c136e2d87369,8,2,18,Computer Science
2116,d942ea1a-953c-467a-a8ec-7a123364a207,14,3,27,Computer Science
8900,8556f723-328e-4ac6-8930-5a2a0b04317c,16,3,37,Marketing
8195,ae7a4760-5dc0-4d0f-a266-6ecc53ce7fdd,6,1,13,Marketing
7727,cb84f4ad-8047-405d-9f6b-754771f2cf7a,15,3,23,Marketing
8127,ced31988-aaaf-4860-b838-67b9d7e0d1d6,6,1,4,Computer Science
6205,3bba09ae-adb2-44c5-b263-21a925fc3e1a,12,2,16,English
9,f2f95246-563d-4762-bb56-15a99ec448fc,7,1,6,Computer Science
6977,71d2db92-271f-4bed-9b5e-d0dca86943d6,10,2,20,Computer Science
4206,24fbbb34-e813-4c54-8ffc-3c1e43765896,5,1,15,Marketing
5164,e15df168-7d6c-4fd1-a1b7-da77ba0ace65,9,2,27,Computer Science
2026,026b10f1-8314-4b50-8af4-5fd698fa8aa0,3,1,13,English
7322,c56ee994-2334-4ee5-80e3-07ecae2b0709,8,2,17,English
7026,364ea104-6eae-4f8a-9208-ca77bf0edb32,9,2,24,Marketing
3123,eda81549-07ff-46f2-95cb-bb7b520ce055,9,2,24,Computer Science
8060,a2347961-2648-442b-a8c5-73c091f40cb6,10,2,15,English
1347,197c7fc9-7475-42ec-8faf-5088f05308f1,8,2,13,Marketing
7722,32f77d1f-0d42-48c0-ba30-a2dda06f6566,11,2,27,English
9447,403e1e6c-9cee-4410-a9e3-6dfe710bf9fb,8,2,24,English
4840,e2e2bc40-d527-4a0d-8d63-5f0933216788,10,2,18,Marketing
1210,9baef1f7-0507-4be9-8226-1f32c5b1e452,9,2,15,Marketing
5835,0f07cb65-c5b5-44e5-a60d-e876df983e7a,4,1,7,Computer Science
4262,6812791a-d844-4f9c-963d-9520b8dc0a85,5,1,7,English
6227,d148871c-f766-4f9a-83c2-3c777f90d611,5,1,14,English
960,89e00fbf-e78e-4850-9f86-bdd08bbd5d50,13,3,30,English
6658,279d5a7a-6ffa-476d-bdb8-31c1d567af6b,9,2,23,Marketing
4267,08a39ac8-c343-4927-8f46-80f5eb640cc2,6,1,4,English
1782,e49cb02f-26e8-4652-a6da-49ebed3b4e27,10,2,22,Computer Science
93,26062784-8457-4376-bd90-f3a51b30abef,6,1,6,Computer Science
8631,127250b9-2e9c-42d5-bcf9-04b93ddb1532,5,1,11,Computer Science
2754,3258494a-a2aa-4ce6-a85b-e3a7df8e089c,9,2,18,Marketing
629,8c1db168-eb0c-4138-ba76-affcd2366cf2,8,2,14,English
246,e7b29b1c-73b3-47f8-baca-674f0b8c3d71,15,3,28,Marketing
914,51c9f7b5-8cb1-440f-aa8d-e791602e56b5,8,2,12,Computer Science
,494f32b2-0973-4d70-a304-069251a44520,7,1,2,Computer Science
1674,e9c902c5-7ca3-4e1e-9fcc-162fec3446e8,2,0,1,English
5602,fb7aab0b-2e79-4bf8-b981-dd38a4eadaac,3,1,5,Computer Science
8951,1ad578c2-2135-4254-9d00-5ce1abc9ee73,8,2,12,English
4632,45fe63cd-e955-40a8-a57d-d57b02baab55,6,1,9,English
,ff3e34b9-5cb0-4759-af61-c022bf505c71,5,1,9,Computer Science
9436,ac31b24c-a05b-42b4-8e85-833c624bc6cf,5,1,6,Marketing
8641,701f71b1-843b-4aef-8148-511ced01bca5,5,1,4,Computer Science
7215,ecb16e23-9efc-4dd0-8de8-be9ed41d4263,6,1,9,English
8079,308069e0-7df0-48d4-b431-c116a3689361,4,1,3,English
8043,db042d16-94e8-460a-8bbb-ffd629bd37ed,6,1,14,Computer Science
451,aa21abfe-f7a0-4e48-b321-d0ad2c4244f2,6,1,6,Computer Science
273,13ee92c1-c1ea-4661-b373-5d74779a883d,12,2,14,English
1775,03e9fa01-9b1c-4230-af93-656aef68fadb,12,2,21,English
7695,eba6eafc-cc2b-42e5-8f02-eaac6d66188c,10,2,21,English
7636,07a37d06-232b-4f7f-a911-954a92f85d0a,7,1,7,English
5969,168dc597-3060-4476-9813-176862195e05,6,1,2,Marketing
483,d4032e5c-7d9d-429f-9fb9-6b13398e665c,3,1,9,English
1840,029d3c39-bb21-4ff7-99d0-499e474d759a,7,1,4,Marketing
4947,b1e431e7-0442-41bd-9fca-8a8a066cc8fe,6,1,6,English
6532,89e66694-689e-44b3-a27d-1f5f4ca13896,11,2,12,English
8548,1da17ba7-5799-42c7-aec6-d44c777bd87f,5,1,4,English
,a58a3fca-b6e4-4597-be37-16e3449c3fa2,8,2,27,English
8994,3eccdb38-2409-4550-af90-6ef001fab6d5,6,1,8,English
7710,8a233180-2109-4364-b901-f6eca30c82ef,10,2,22,Marketing
215,bc26606e-68ff-435c-8c3a-47dc9e13f639,3,1,5,Marketing
742,2fb71f2c-027b-40c8-9fc5-f906f19732fc,8,2,19,Computer Science
6882,f526b8f9-bcfa-46f0-96a3-f4320745751f,14,3,25,Computer Science
3602,d2d2f3fb-c802-4848-bdd9-f07d94977ba5,6,1,18,English
5194,c80026ea-e57c-4160-849f-9b2074399dd4,15,3,26,Computer Science
7622,d9d89935-00b7-4cbf-bb33-557701d53fdb,6,1,6,Computer Science
2668,c4c6c5d5-7026-437f-a913-17e3821ab701,5,1,6,Marketing
760,1608c8c1-6d39-4699-a859-33fe9c56d205,6,1,17,Computer Science
4887,2298b0ad-6b63-4cf2-9173-1d20ee8d8e55,5,1,4,English
4994,70986586-c3d7-4805-9645-87e19058bcfe,9,2,25,Marketing
1837,cad173b5-abf0-4d4c-a8be-da0ea09af496,15,3,36,English
1168,4704dd50-c574-49d2-98dc-fc2ccc1e41fa,2,0,1,Marketing
7995,146b15ec-4c2b-4846-bf1b-11ed617a0441,10,2,13,Computer Science
5716,c6c8f4ee-09c6-4411-926e-965fd8a90eef,6,1,3,Marketing
838,d60482bb-01ee-4b0a-9a3e-295808b60662,3,1,10,English
1383,fe85805e-b9c4-46e3-bb1b-01eeb9c36d50,3,1,17,Marketing
5805,63817437-6051-4ea7-a66e-43818221df89,6,1,14,English
8626,a7b18c58-bbba-42ff-bea7-2ce9c516523e,7,1,12,English
2456,a7025ed6-6a8a-421b-b868-9206e3d46edf,5,1,17,Computer Science
2969,9dc8da58-1892-444c-8261-5a891b0cb767,8,2,17,English
6033,f87fbf8d-503a-4ccd-ac4c-56dab5daa976,12,2,28,Computer Science
798,6adb2b2a-f82c-4b17-963d-cea31515f9f8,3,1,3,English
8644,616cd240-b0b6-4cda-9bc7-0f14dbbc07d3,3,1,11,English
1971,67a75af1-2d9a-433b-b32b-4a42c6a6422e,5,1,16,Marketing
5660,9a76a95e-2a01-48c8-bc54-33d4dad815a3,5,1,15,Marketing
1949,a1acf3b9-f558-4b53-90d8-124cb9cb2aac,8,2,28,Computer Science
6528,c98ccdfa-f2a7-4600-8ee4-e4b36a2c136d,4,1,13,Marketing
2791,15f90c23-f029-408e-865c-7d85d64577c9,10,2,20,English
118,09565ece-a6ee-4fe9-b0c0-d1311eb83eb6,7,1,4,English
5455,838928ab-952a-4c76-a0b4-04aad9858614,6,1,5,Computer Science
,c7e04630-31d1-4fe9-9ba5-9d2d13aa5adf,4,1,2,English
2665,f230aaa0-43c1-4109-9f07-a3091ee7b019,11,2,17,English
3027,8297a6b8-bdab-42aa-bbdc-bda7d846e6f9,5,1,6,Marketing
9657,b005d96d-a179-484a-bba0-c190483d690e,11,2,19,English
,fac0c775-6e35-44d3-a893-d7ad8fb9364c,8,2,22,Marketing
1211,96aeffd3-9832-4a5a-8333-92a7d4fcf734,8,2,17,Marketing
7065,5dea19a9-28ae-48d7-bf78-e49019dbb069,7,1,9,English
1681,f8d8d016-fe06-45ea-8b43-f47959474f39,10,2,21,English
8256,b201f851-5364-4096-bea5-7e8969fa8167,11,2,26,Marketing
6029,23ae95b4-24ae-4bb4-8127-4fd71635c411,12,2,19,English
,a39b70bc-b70a-4113-b221-6854a7e4bd86,7,1,14,English
2672,f52f9a47-efde-4a44-a619-d03f850902c3,7,1,5,English
3209,e80fb365-6802-48de-bd77-a77d03a350f5,10,2,28,Marketing
304,fdc209ce-1f30-461f-9a89-8f399e466cdc,9,2,19,Computer Science
9116,03eb223f-655e-44d0-9b56-bd58f68c38b5,10,2,22,English
2106,84b4ec1a-6040-449b-8fd0-c510197a91b2,5,1,6,Marketing
6620,c23891bf-fe1f-4ccd-91cc-063271bdfb26,9,2,25,Marketing
,c649c2ad-a4ba-4a93-932d-bbbc9a9639b2,6,1,8,Computer Science
6053,2feb6e52-b51b-46a0-af53-c55f66c4aa6a,8,2,21,Marketing
7408,82a6be0a-f63e-4ab7-94b7-600dd3de28a5,4,1,6,Marketing
6766,8b10a122-2848-4350-8e88-baf38b7760f9,8,2,17,Computer Science
5402,fe7b6dbe-24ea-40ac-bc3b-855ccad68cd9,6,1,4,English
3560,ce40bc56-bfe3-481c-81e7-a6a50196dee5,4,1,3,Marketing
9020,23d2bc81-95f7-4b3e-bdfa-2d89b08b67b1,9,2,13,Computer Science
3283,fe7781dc-3d0a-4fc5-8341-121350d537ce,12,2,14,Computer Science
488,54ba669d-4086-49f0-be05-84d170bd0bcf,6,1,8,English
788,576b30ab-848a-4624-9992-96cfa7452391,6,1,9,Marketing
1381,4e8a873e-3315-4be8-80be-359114477170,13,3,22,Computer Science
983,c9cbbb92-558b-4e16-a727-e1018ed946de,9,2,20,Computer Science
6486,fd8c92dd-f73b-499b-9176-7a8061729548,7,1,9,Computer Science
8089,89297a83-4c96-4359-93ee-64efa08480b5,9,2,18,Marketing
910,2addbc60-2d1d-4da7-b8ab-af8d8f119922,4,1,2,Computer Science
1601,b843c070-7457-4745-b77c-5844d6bb989c,9,2,18,English
6567,fbefbfa4-a7e2-46e4-b3f8-b9e706b18a94,7,1,5,Marketing
3804,f8ac54ad-9645-40a2-9003-551797dc0dbc,8,2,17,English
534,87e4b541-3e81-4f0f-a1fe-bf575f3f6b15,6,1,7,English
8093,46ef8152-193b-42f7-8bae-f295b5d97d23,11,2,14,Computer Science
4679,b486bec1-35b1-42b8-b10b-9a192d38cfae,8,2,15,Computer Science
8619,72f9d07c-e73e-448d-8392-34f450509da2,9,2,18,Computer Science
2930,9aca2d3c-fa55-475d-ac12-10e0246ae79d,8,2,18,Computer Science
8563,4fe6ef55-a985-4e7c-9bf9-b535c5e3b523,9,2,28,Marketing
1182,43b1822e-5ae2-43e3-a2f4-261e63efb663,9,2,14,English
1479,0a75bbbc-0e56-4acd-8a82-e1a9b9c7febb,10,2,23,Marketing
1494,18adf614-f672-498b-bd56-37e8460b482f,13,3,38,Computer Science
7874,9906e5b8-8f17-48bf-a1a9-7a346c806ea6,7,1,10,Computer Science
551,f4761788-8d47-44ee-9919-40a598d82098,7,1,4,English
9260,ea021cd7-1633-4d38-9457-f212a1972572,6,1,8,English
2334,d32aa2f8-f7e3-481d-b417-ab92f59bb00b,3,1,18,English
2524,67765030-f01d-4bbb-bd08-e4b22d13be89,5,1,9,Computer Science
6915,d7cd263b-5ac6-4c04-a710-ab7c33e5fd3b,11,2,19,Computer Science
1232,b28940a3-5b8e-47fc-bc7b-b01fae48b91a,7,1,9,Marketing
2963,7a7b4a75-e2d4-4cf2-b905-64b3848e73fe,5,1,13,Marketing
7975,05b74756-1583-45d7-9435-eca3eba8ee65,13,3,38,Marketing
2999,e0d8f312-8828-43ef-a8fb-046b57e9ab2c,4,1,15,Computer Science
,62703e96-eca7-4073-a455-50f7f0f4e758,11,2,12,Marketing
,2bd914af-c55b-46c5-93a5-8f8ba434d69c,3,1,5,Marketing
5388,715f2953-738f-4a10-af2f-283c45b853b9,15,3,34,English
9343,8e050769-301e-4c18-8067-a625cda48f38,8,2,24,Marketing
9503,27aba008-7de5-4135-b890-098fa9d20241,7,1,12,Marketing
858,385fc66e-4e5a-4365-a8b2-a8685a054c13,10,2,17,Computer Science
4950,b38780d9-e9bb-45ca-bbc9-c4178435aff3,12,2,16,Marketing
870,6ba0aebf-45bd-4779-9582-197de4255562,3,1,10,Computer Science
980,2d56036e-2e4e-4432-9f25-cb2e90b548d8,8,2,12,Marketing
6868,9e090a20-98fd-4b35-88ba-3b806fd9d41f,6,1,5,English
1120,8fe75eab-10ce-466c-8729-37c4d85953cc,10,2,15,Computer Science
9397,afa462d9-f2be-4c84-97ea-888047b71e62,14,3,28,English
9226,6b5fd278-9532-4209-bc86-11efe8c91856,5,1,18,Marketing
7371,4d6062cf-04d8-4f40-8c40-f90c613c5c6a,10,2,15,Computer Science
5093,30af09c4-6086-4717-9cb7-b505f3c056cc,9,2,24,Computer Science
817,bd2fd750-f417-4bf7-93e7-2f6bec7361b3,10,2,27,English
3015,bcfb22f6-0245-4a97-9265-0d152967f45c,15,3,24,Computer Science
6828,ed8d2359-9b61-487b-900b-7dd231d31352,6,1,15,Marketing
